Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount
8/6/2021,8/6/2021,8/9/2021,SPCE,Option Expiration for SPCE 8/6/2021 Put $28.00,OEXP,1,,
8/6/2021,8/6/2021,8/9/2021,QS,Option Expiration for QS 8/6/2021 Call $24.00,OEXP,3,,
8/6/2021,8/6/2021,8/9/2021,EGHT,Option Expiration for EGHT 8/6/2021 Put $23.50,OEXP,1,,
8/6/2021,8/6/2021,8/9/2021,DISH,Option Expiration for DISH 8/6/2021 Call $44.00,OEXP,2,,
8/5/2021,8/5/2021,8/6/2021,HOOD,HOOD 8/13/2021 Put $62.00,STO,1,$8.80,$879.98
8/5/2021,8/5/2021,8/6/2021,RBLX,RBLX 8/13/2021 Put $73.00,BTC,1,$0.38,($38.00)
8/5/2021,8/5/2021,8/6/2021,F,F 8/6/2021 Call $15.00,BTC,1,$0.01,($1.00)
8/4/2021,8/4/2021,8/5/2021,OCGN,OCGN 8/6/2021 Put $7.00,STO,1,$0.21,$20.98
8/4/2021,8/4/2021,8/5/2021,OCGN,OCGN 8/6/2021 Put $7.50,BTC,1,$0.58,($58.00)
8/3/2021,8/3/2021,8/3/2021,GE,CIL on 0.629 @ $103.72 - GE,CIL,,,$65.21
8/2/2021,8/2/2021,8/3/2021,EGHT,EGHT 8/6/2021 Put $23.50,STO,1,$0.35,$34.98
8/2/2021,8/2/2021,8/3/2021,SPCE,SPCE 8/6/2021 Put $28.00,STO,1,$0.38,$37.98
8/2/2021,8/2/2021,8/3/2021,QS,QS 8/6/2021 Put $20.00,STO,1,$0.10,$9.98
8/2/2021,8/2/2021,8/3/2021,F,F 8/6/2021 Call $15.00,STO,1,$0.04,$3.98
8/2/2021,8/2/2021,8/3/2021,SPCE,SPCE 8/6/2021 Call $35.00,STO,1,$0.22,$21.98
8/2/2021,8/2/2021,8/3/2021,SPCE,SPCE 8/6/2021 Call $35.00,STO,1,$0.22,$21.98
8/2/2021,8/2/2021,8/3/2021,QS,QS 8/6/2021 Call $24.00,STO,1,$0.22,$21.98
8/2/2021,8/2/2021,8/3/2021,QS,QS 8/6/2021 Call $24.00,STO,1,$0.22,$21.98
8/2/2021,8/2/2021,8/3/2021,QS,QS 8/6/2021 Call $24.00,STO,1,$0.22,$21.98
8/2/2021,8/2/2021,8/3/2021,DISH,DISH 8/6/2021 Call $44.00,STO,2,$0.23,$45.98
8/2/2021,8/2/2021,8/2/2021,GE,"GE
CUSIP: 369604103",SPR,5.0297S,,
7/30/2021,7/30/2021,8/2/2021,DISH,Option Expiration for DISH 7/30/2021 Call $44.50,OEXP,2,,
7/30/2021,7/30/2021,8/2/2021,QS,Option Expiration for QS 7/30/2021 Put $22.00,OEXP,2,,
7/30/2021,7/30/2021,8/2/2021,QS,QS 7/30/2021 Call $26.50,BTC,1,$0.01,($1.00)
7/30/2021,7/30/2021,8/2/2021,SPCE,SPCE 7/30/2021 Call $34.00,BTC,2,$0.01,($2.00)
7/30/2021,7/30/2021,8/2/2021,QS,QS 7/30/2021 Call $27.00,BTC,1,$0.01,($1.00)
7/30/2021,7/30/2021,8/2/2021,QS,QS 7/30/2021 Call $27.00,BTC,1,$0.01,($1.00)
7/30/2021,7/30/2021,8/2/2021,F,F 7/30/2021 Call $15.00,BTC,1,$0.01,($1.00)
7/30/2021,7/30/2021,7/30/2021,,ACH Deposit,ACH,,,"$1,000.00"
7/28/2021,7/28/2021,7/28/2021,MRVL,Cash Div: R/D 2021-07-09 P/D 2021-07-28 - 5.034087 shares at 0.06,CDIV,,,$0.30
7/28/2021,7/28/2021,7/28/2021,CSCO,Cash Div: R/D 2021-07-06 P/D 2021-07-28 - 1.041383 shares at 0.37,CDIV,,,$0.39
7/28/2021,7/28/2021,7/29/2021,QS,QS 7/30/2021 Put $22.00,STO,1,$0.19,$18.98
7/28/2021,7/28/2021,7/29/2021,QS,QS 7/30/2021 Put $22.00,STO,1,$0.19,$18.98
7/28/2021,7/28/2021,7/29/2021,QS,QS 7/30/2021 Put $19.00,BTC,2,$0.05,($10.00)
7/28/2021,7/28/2021,7/29/2021,SPCE,SPCE 7/30/2021 Put $20.00,BTC,1,$0.01,($1.00)
7/27/2021,7/27/2021,7/28/2021,SPCE,SPCE 7/30/2021 Call $34.00,STO,1,$0.15,$14.98
7/27/2021,7/27/2021,7/28/2021,SPCE,SPCE 7/30/2021 Call $34.00,STO,1,$0.15,$14.98
7/27/2021,7/27/2021,7/28/2021,SPCE,SPCE 7/30/2021 Call $37.50,BTC,2,$0.05,($10.00)
7/27/2021,7/27/2021,7/27/2021,GE,Cash Div: R/D 2021-06-28 P/D 2021-07-26 - 5.029719 shares at 0.01,CDIV,,,$0.05
7/26/2021,7/26/2021,7/27/2021,SPCE,SPCE 7/30/2021 Put $20.00,STO,1,$0.02,$1.98
7/26/2021,7/26/2021,7/27/2021,QS,QS 7/30/2021 Put $19.00,STO,1,$0.14,$13.98
7/26/2021,7/26/2021,7/27/2021,QS,QS 7/30/2021 Put $19.00,STO,1,$0.14,$13.98
7/26/2021,7/26/2021,7/27/2021,DISH,DISH 7/30/2021 Call $44.50,STO,2,$0.40,$79.98
7/26/2021,7/26/2021,7/27/2021,QS,QS 7/30/2021 Call $26.50,STO,1,$0.19,$18.98
7/26/2021,7/26/2021,7/27/2021,SPCE,SPCE 7/30/2021 Call $37.50,STO,2,$0.09,$17.98
7/26/2021,7/26/2021,7/26/2021,,ACH Withdrawal,ACH,,,"($1,000.00)"
7/23/2021,7/23/2021,7/26/2021,DISH,Option Expiration for DISH 7/23/2021 Call $44.50,OEXP,2,,
7/23/2021,7/23/2021,7/26/2021,DISH,Option Expiration for DISH 7/23/2021 Put $39.50,OEXP,1,,
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $30.00,OASGN,1,,
7/23/2021,7/23/2021,7/27/2021,SPCE,"Virgin Galactic Holdings
CUSIP: 92766K106
1 SPCE Option Assigned",Buy,100,$30.00,"($3,000.00)"
7/23/2021,7/23/2021,7/26/2021,QS,QS 7/23/2021 Put $22.50,OASGN,1,,
7/23/2021,7/23/2021,7/27/2021,QS,"QuantumScape
CUSIP: 74767V109
1 QS Option Assigned",Buy,100,$22.50,"($2,250.00)"
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $30.00,STO,1,$0.23,$22.98
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $29.50,BTC,1,$0.08,($8.00)
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $29.50,STO,1,$0.29,$28.98
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $29.00,BTC,1,$0.12,($12.00)
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $29.00,STO,1,$0.19,$18.98
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Put $28.00,BTC,1,$0.04,($4.00)
7/23/2021,7/23/2021,7/26/2021,QS,QS 7/23/2021 Put $22.50,STO,1,$0.12,$11.98
7/23/2021,7/23/2021,7/26/2021,QS,QS 7/23/2021 Put $22.00,BTC,1,$0.02,($2.00)
7/23/2021,7/23/2021,7/26/2021,SPCE,SPCE 7/23/2021 Call $39.00,BTC,1,$0.02,($2.00)
7/23/2021,7/23/2021,7/23/2021,,Gold Fee,GOLD,,,($5.00)
7/23/2021,7/23/2021,7/23/2021,,Aggregated Margin Interest,MINT,,,($0.32)
7/20/2021,7/20/2021,7/21/2021,QS,QS 7/23/2021 Put $22.00,STO,1,$0.22,$21.98
7/20/2021,7/20/2021,7/20/2021,NVDA,"NVIDIA
CUSIP: 67066G104",SPL,21.0286,,
7/19/2021,7/19/2021,7/20/2021,DISH,DISH 7/23/2021 Call $44.50,STO,2,$0.05,$9.98
7/19/2021,7/19/2021,7/20/2021,F,F 7/30/2021 Call $15.00,STO,1,$0.07,$6.98
7/19/2021,7/19/2021,7/20/2021,QS,QS 7/30/2021 Call $27.00,STO,2,$0.45,$89.98
7/19/2021,7/19/2021,7/20/2021,SPCE,SPCE 7/23/2021 Call $39.00,STO,1,$0.36,$35.98
7/16/2021,7/16/2021,7/19/2021,F,F 7/16/2021 Put $14.50,OASGN,1,,
7/16/2021,7/16/2021,7/20/2021,F,"Ford Motor
CUSIP: 345370860
1 F Option Assigned",Buy,100,$14.50,"($1,450.00)"
7/16/2021,7/16/2021,7/19/2021,SPCE,Option Expiration for SPCE 7/16/2021 Call $33.50,OEXP,1,,
7/16/2021,7/16/2021,7/19/2021,QS,Option Expiration for QS 7/16/2021 Call $27.00,OEXP,2,,
7/16/2021,7/16/2021,7/19/2021,SPCE,SPCE 7/16/2021 Call $33.50,STO,1,$0.11,$10.98
7/16/2021,7/16/2021,7/19/2021,SPCE,SPCE 7/23/2021 Put $28.00,STO,1,$0.74,$73.98
7/16/2021,7/16/2021,7/19/2021,DISH,DISH 7/23/2021 Put $39.50,STO,1,$0.54,$53.98
7/16/2021,7/16/2021,7/19/2021,QS,QS 7/16/2021 Put $22.00,BTC,1,$0.04,($4.00)
7/16/2021,7/16/2021,7/19/2021,QS,QS 7/16/2021 Put $22.00,BTC,1,$0.04,($4.00)
7/16/2021,7/16/2021,7/19/2021,DISH,DISH 7/16/2021 Call $42.50,BTC,2,$0.01,($2.00)
7/16/2021,7/16/2021,7/19/2021,RBLX,RBLX 8/13/2021 Put $73.00,STO,1,$3.55,$354.98
7/16/2021,7/16/2021,7/19/2021,RBLX,RBLX 7/16/2021 Put $81.00,BTC,1,$3.40,($340.00)
7/16/2021,7/16/2021,7/19/2021,ATOS,ATOS 7/16/2021 Put $6.00,BTC,1,$0.75,($75.00)
7/15/2021,7/15/2021,7/16/2021,SPCE,SPCE 7/16/2021 Call $40.50,BTC,1,$0.08,($8.00)
7/15/2021,7/15/2021,7/15/2021,,ACH Deposit,ACH,,,"$2,000.00"
7/14/2021,7/14/2021,7/15/2021,SPCE,SPCE 7/16/2021 Call $40.50,STO,1,$0.53,$52.98
7/14/2021,7/14/2021,7/15/2021,SPCE,SPCE 7/16/2021 Call $48.00,BTC,1,$0.17,($17.00)
7/12/2021,7/12/2021,7/13/2021,DISH,DISH 7/16/2021 Call $42.50,STO,2,$0.19,$37.98
7/12/2021,7/12/2021,7/13/2021,F,F 7/16/2021 Put $14.50,STO,1,$0.17,$16.98
7/12/2021,7/12/2021,7/13/2021,QS,QS 7/16/2021 Put $22.00,STO,2,$0.18,$35.98
7/9/2021,7/9/2021,7/12/2021,DISH,Option Expiration for DISH 7/9/2021 Call $44.00,OEXP,2,,
7/9/2021,7/9/2021,7/12/2021,SPCE,Option Expiration for SPCE 7/9/2021 Put $45.00,OEXP,1,,
7/9/2021,7/9/2021,7/12/2021,RBLX,RBLX 7/16/2021 Put $81.00,STO,1,$1.01,$100.98
7/9/2021,7/9/2021,7/12/2021,RBLX,RBLX 7/9/2021 Put $83.00,BTC,1,$0.03,($3.00)
7/8/2021,7/8/2021,7/9/2021,QS,QS 7/16/2021 Call $27.00,STO,2,$0.56,$111.98
7/8/2021,7/8/2021,7/9/2021,QS,QS 7/9/2021 Call $28.50,BTC,1,$0.02,($2.00)
7/8/2021,7/8/2021,7/9/2021,QS,QS 7/9/2021 Call $28.50,BTC,1,$0.02,($2.00)
7/8/2021,7/8/2021,7/9/2021,SPCE,SPCE 7/9/2021 Put $45.00,STO,1,$0.44,$43.98
7/8/2021,7/8/2021,7/9/2021,SPCE,SPCE 7/9/2021 Put $42.00,BTC,1,$0.15,($15.00)
7/6/2021,7/6/2021,7/7/2021,SPCE,SPCE 7/9/2021 Put $42.00,STO,1,$0.50,$49.98
7/6/2021,7/6/2021,7/7/2021,SPCE,SPCE 7/16/2021 Call $48.00,STO,1,$5.39,$538.98
7/6/2021,7/6/2021,7/7/2021,QS,QS 7/9/2021 Call $28.50,STO,1,$0.27,$26.98
7/6/2021,7/6/2021,7/7/2021,QS,QS 7/9/2021 Call $28.50,STO,1,$0.27,$26.98
7/2/2021,7/2/2021,7/6/2021,SPCE,SPCE 7/2/2021 Put $45.00,OASGN,1,,
7/2/2021,7/2/2021,7/7/2021,SPCE,"Virgin Galactic Holdings
CUSIP: 92766K106
1 SPCE Option Assigned",Buy,100,$45.00,"($4,500.00)"
7/2/2021,7/2/2021,7/6/2021,QS,QS 7/2/2021 Put $28.00,OASGN,2,,
7/2/2021,7/2/2021,7/7/2021,QS,"QuantumScape
CUSIP: 74767V109
2 QS Options Assigned",Buy,200,$28.00,"($5,600.00)"
7/2/2021,7/2/2021,7/2/2021,,ACH Withdrawal,ACH,,,($208.33)
7/2/2021,7/2/2021,7/6/2021,OCGN,OCGN 8/6/2021 Put $7.50,STO,1,$1.30,$129.98
7/2/2021,7/2/2021,7/6/2021,OCGN,OCGN 7/2/2021 Put $8.00,BTC,1,$0.75,($75.00)
7/2/2021,7/2/2021,7/6/2021,DISH,DISH 7/9/2021 Call $44.00,STO,2,$0.20,$39.98
7/2/2021,7/2/2021,7/6/2021,RBLX,RBLX 7/9/2021 Put $83.00,STO,1,$1.09,$108.98
7/2/2021,7/2/2021,7/6/2021,RBLX,RBLX 7/2/2021 Put $86.00,BTC,1,$0.57,($57.00)
7/2/2021,7/2/2021,7/6/2021,DISH,DISH 7/2/2021 Call $44.50,BTC,2,$0.01,($2.00)
7/1/2021,7/1/2021,7/1/2021,NVDA,Cash Div: R/D 2021-06-10 P/D 2021-07-01 - 7.009518 shares at 0.16,CDIV,,,$1.12
6/30/2021,6/30/2021,6/30/2021,,Interest Payment,INT,,,$1.28
6/30/2021,6/30/2021,7/1/2021,OCGN,OCGN 7/2/2021 Put $8.00,STO,1,$0.30,$29.98
6/30/2021,6/30/2021,6/30/2021,,ACH Deposit,ACH,,,$500.00
6/28/2021,6/28/2021,6/29/2021,QS,QS 7/2/2021 Put $28.00,STO,2,$0.44,$87.98
6/25/2021,6/25/2021,6/28/2021,LAZR,LAZR 6/25/2021 Call $24.00,OASGN,1,,
6/25/2021,6/25/2021,6/29/2021,LAZR,"Luminar Technologies
CUSIP: 550424105
1 LAZR Option Assigned",Sell,100,$24.00,"$2,399.97"
6/25/2021,6/25/2021,6/28/2021,QS,QS 6/25/2021 Call $28.50,OASGN,2,,
6/25/2021,6/25/2021,6/29/2021,QS,"QuantumScape
CUSIP: 74767V109
2 QS Options Assigned",Sell,200,$28.50,"$5,699.95"
6/25/2021,6/25/2021,6/28/2021,DISH,DISH 7/2/2021 Call $44.50,STO,1,$0.18,$17.98
6/25/2021,6/25/2021,6/28/2021,DISH,DISH 7/2/2021 Call $44.50,STO,1,$0.18,$17.98
6/25/2021,6/25/2021,6/28/2021,SPCE,SPCE 7/2/2021 Put $45.00,STO,1,$1.20,$119.98
6/25/2021,6/25/2021,6/28/2021,SPCE,SPCE 6/25/2021 Put $34.00,BTC,1,$0.01,($1.00)
6/25/2021,6/25/2021,6/28/2021,RBLX,RBLX 7/2/2021 Put $86.00,STO,1,$2.15,$214.98
6/25/2021,6/25/2021,6/28/2021,DISH,DISH 6/25/2021 Call $44.00,BTC,2,$0.01,($2.00)
6/25/2021,6/25/2021,6/28/2021,SPCE,SPCE 6/25/2021 Put $34.00,BTC,1,$0.01,($1.00)
6/25/2021,6/25/2021,6/28/2021,QS,QS 6/25/2021 Put $25.00,BTC,1,$0.01,($1.00)
6/25/2021,6/25/2021,6/28/2021,QS,QS 6/25/2021 Put $24.00,BTC,2,$0.01,($2.00)
6/24/2021,6/24/2021,6/25/2021,ATOS,ATOS 7/16/2021 Put $6.00,STO,1,$1.08,$107.98
6/23/2021,6/23/2021,6/23/2021,,Gold Fee,GOLD,,,($5.00)
6/21/2021,6/21/2021,6/22/2021,QS,QS 6/25/2021 Put $24.00,STO,1,$0.15,$14.98
6/21/2021,6/21/2021,6/22/2021,QS,QS 6/25/2021 Put $24.00,STO,1,$0.15,$14.98
6/21/2021,6/21/2021,6/22/2021,DISH,DISH 6/25/2021 Call $44.00,STO,1,$0.05,$4.98
6/21/2021,6/21/2021,6/22/2021,DISH,DISH 6/25/2021 Call $44.00,STO,1,$0.05,$4.98
6/21/2021,6/21/2021,6/22/2021,LAZR,LAZR 6/25/2021 Call $24.00,STO,1,$0.27,$26.98
6/21/2021,6/21/2021,6/22/2021,QS,QS 6/25/2021 Call $28.50,STO,2,$0.22,$43.98
6/21/2021,6/21/2021,6/22/2021,QS,QS 6/25/2021 Put $25.00,STO,1,$0.52,$51.98
6/21/2021,6/21/2021,6/21/2021,,VENMO,NOA,,,"($2,000.00)"
6/21/2021,6/21/2021,6/21/2021,,ACH Withdrawal,ACH,,,"($1,600.00)"
6/18/2021,6/18/2021,6/21/2021,LAZR,Option Expiration for LAZR 6/18/2021 Call $24.50,OEXP,1,,
6/18/2021,6/18/2021,6/21/2021,LAZR,Option Expiration for LAZR 6/18/2021 Put $22.50,OEXP,1,,
6/18/2021,6/18/2021,6/21/2021,SPCE,Option Expiration for SPCE 6/18/2021 Put $33.00,OEXP,1,,
6/18/2021,6/18/2021,6/21/2021,QS,Option Expiration for QS 6/18/2021 Put $26.00,OEXP,2,,
6/18/2021,6/18/2021,6/21/2021,QS,Option Expiration for QS 6/18/2021 Call $28.50,OEXP,2,,
6/18/2021,6/18/2021,6/21/2021,SPCE,SPCE 6/25/2021 Put $34.00,STO,2,$0.84,$167.98
6/18/2021,6/18/2021,6/21/2021,DISH,DISH 6/18/2021 Call $44.00,BTC,2,$0.01,($2.00)
6/17/2021,6/17/2021,6/18/2021,SPCE,SPCE 6/18/2021 Put $33.00,STO,1,$0.06,$5.98
6/17/2021,6/17/2021,6/17/2021,,MINNESOTA LIFE,NOA,,,"($20,000.00)"
6/16/2021,6/16/2021,6/16/2021,,ACH Deposit,ACH,,,"$2,000.00"
6/14/2021,6/14/2021,6/15/2021,LAZR,LAZR 6/18/2021 Put $22.50,STO,1,$0.38,$37.98
6/14/2021,6/14/2021,6/15/2021,QS,QS 6/18/2021 Put $26.00,STO,2,$0.72,$143.98
6/14/2021,6/14/2021,6/15/2021,LAZR,LAZR 6/18/2021 Call $24.50,STO,1,$0.50,$49.98
6/14/2021,6/14/2021,6/15/2021,DISH,DISH 6/18/2021 Call $44.00,STO,2,$0.06,$11.98
6/14/2021,6/14/2021,6/15/2021,QS,QS 6/18/2021 Call $28.50,STO,2,$0.52,$103.98
6/14/2021,6/14/2021,6/14/2021,,VENMO,NOA,,,"$2,000.00"
6/11/2021,6/11/2021,6/14/2021,DISH,Option Expiration for DISH 6/11/2021 Call $44.50,OEXP,2,,
6/11/2021,6/11/2021,6/14/2021,LAZR,Option Expiration for LAZR 6/11/2021 Call $24.00,OEXP,1,,
6/11/2021,6/11/2021,6/14/2021,QS,QS 6/11/2021 Put $28.50,OASGN,2,,
6/11/2021,6/11/2021,6/15/2021,QS,"QuantumScape
CUSIP: 74767V109
2 QS Options Assigned",Buy,200,$28.50,"($5,700.00)"
6/11/2021,6/11/2021,6/14/2021,PFE,PFE 6/11/2021 Call $39.00,OASGN,1,,
6/11/2021,6/11/2021,6/15/2021,PFE,"Pfizer
CUSIP: 717081103
1 PFE Option Assigned",Sell,100,$39.00,"$3,899.97"
6/10/2021,6/10/2021,6/10/2021,MSFT,Cash Div: R/D 2021-05-20 P/D 2021-06-10 - 7.071625 shares at 0.56,CDIV,,,$3.96
6/7/2021,6/7/2021,6/9/2021,PFE,"Pfizer
CUSIP: 717081103
Bulk Equity Order Allocation Execution",Buy,0.996808,$39.12,($39.00)
6/7/2021,6/7/2021,6/7/2021,,ACH Withdrawal,ACH,,,($208.33)
6/4/2021,6/4/2021,6/7/2021,QS,Option Expiration for QS 6/4/2021 Put $25.00,OEXP,2,,
6/4/2021,6/4/2021,6/7/2021,DBX,Option Expiration for DBX 6/4/2021 Put $26.50,OEXP,2,,
6/4/2021,6/4/2021,6/7/2021,QS,Option Expiration for QS 6/4/2021 Put $24.00,OEXP,1,,
6/4/2021,6/4/2021,6/7/2021,FSR,FSR 6/4/2021 Call $13.50,OASGN,1,,
6/4/2021,6/4/2021,6/8/2021,FSR,"Fisker
CUSIP: 33813J106
1 FSR Option Assigned",Sell,100,$13.50,"$1,349.98"
6/4/2021,6/4/2021,6/4/2021,PFE,Cash Div: R/D 2021-05-07 P/D 2021-06-04 - 100 shares at 0.39,CDIV,,,$39.00
6/2/2021,6/2/2021,6/4/2021,INTC,"Intel
CUSIP: 458140100
Bulk Equity Order Allocation Execution",Buy,0.01248,$56.89,($0.71)
6/1/2021,6/1/2021,6/1/2021,INTC,Cash Div: R/D 2021-05-07 P/D 2021-06-01 - 2.048482 shares at 0.3475,CDIV,,,$0.71
6/1/2021,6/1/2021,6/2/2021,DBX,DBX 6/4/2021 Put $26.50,STO,2,$0.17,$33.98
6/1/2021,6/1/2021,6/2/2021,QS,QS 6/4/2021 Put $25.00,STO,1,$0.64,$63.98
6/1/2021,6/1/2021,6/2/2021,QS,QS 6/4/2021 Put $25.00,STO,1,$0.65,$64.98
6/1/2021,6/1/2021,6/2/2021,PFE,PFE 6/11/2021 Call $39.00,STO,1,$0.29,$28.98
6/1/2021,6/1/2021,6/2/2021,DISH,DISH 6/11/2021 Call $44.50,STO,2,$0.80,$159.98
6/1/2021,6/1/2021,6/2/2021,FSR,FSR 6/4/2021 Call $13.50,STO,1,$0.25,$24.98
6/1/2021,6/1/2021,6/2/2021,LAZR,LAZR 6/11/2021 Call $24.00,STO,1,$0.21,$20.98
6/1/2021,6/1/2021,6/3/2021,SIRI,"Sirius XM
CUSIP: 82968B103
Bulk Equity Order Allocation Execution",Buy,0.006329,$6.32,($0.04)
6/1/2021,6/1/2021,6/1/2021,,ACH Deposit,ACH,,,$500.00
5/28/2021,5/28/2021,6/1/2021,QS,Option Expiration for QS 5/28/2021 Put $23.00,OEXP,2,,
5/28/2021,5/28/2021,6/1/2021,SKLZ,Option Expiration for SKLZ 5/28/2021 Put $14.50,OEXP,2,,
5/28/2021,5/28/2021,6/1/2021,LAZR,Option Expiration for LAZR 5/28/2021 Call $24.00,OEXP,1,,
5/28/2021,5/28/2021,6/1/2021,FSR,Option Expiration for FSR 5/28/2021 Call $13.50,OEXP,1,,
5/28/2021,5/28/2021,6/1/2021,DISH,DISH 5/28/2021 Put $44.00,OASGN,2,,
5/28/2021,5/28/2021,6/2/2021,DISH,"DISH Network
CUSIP: 25470M109
2 DISH Options Assigned",Buy,200,$44.00,"($8,800.00)"
5/28/2021,5/28/2021,6/1/2021,GE,GE 5/28/2021 Call $13.50,OASGN,1,,
5/28/2021,5/28/2021,6/2/2021,GE,"GE
CUSIP: 369604103
1 GE Option Assigned",Sell,100,$13.50,"$1,349.98"
5/28/2021,5/28/2021,5/28/2021,SIRI,Cash Div: R/D 2021-05-07 P/D 2021-05-28 - 3.026657 shares at 0.014641,CDIV,,,$0.04
5/28/2021,5/28/2021,5/28/2021,,Interest Payment,INT,,,$0.72
5/28/2021,5/28/2021,6/1/2021,PFE,PFE 5/28/2021 Call $40.00,BTC,1,$0.01,($1.00)
5/27/2021,5/27/2021,5/28/2021,QS,QS 6/4/2021 Put $24.00,STO,1,$0.70,$69.98
5/27/2021,5/27/2021,5/28/2021,FSR,FSR 5/28/2021 Put $10.00,BTC,1,$0.01,($1.00)
5/27/2021,5/27/2021,5/28/2021,F,F 5/28/2021 Put $13.00,BTC,2,$0.01,($2.00)
5/24/2021,5/24/2021,5/25/2021,F,F 5/28/2021 Put $13.00,STO,2,$0.25,$49.98
5/24/2021,5/24/2021,5/25/2021,DISH,DISH 5/28/2021 Put $44.00,STO,1,$0.52,$51.98
5/24/2021,5/24/2021,5/25/2021,DISH,DISH 5/28/2021 Put $44.00,STO,1,$0.52,$51.98
5/24/2021,5/24/2021,5/25/2021,QS,QS 5/28/2021 Put $23.00,STO,2,$0.63,$125.98
5/24/2021,5/24/2021,5/25/2021,LAZR,LAZR 5/28/2021 Call $24.00,STO,1,$0.35,$34.98
5/24/2021,5/24/2021,5/25/2021,FSR,FSR 5/28/2021 Call $13.50,STO,1,$0.12,$11.98
5/24/2021,5/24/2021,5/25/2021,GE,GE 5/28/2021 Call $13.50,STO,1,$0.05,$4.98
5/24/2021,5/24/2021,5/25/2021,PFE,PFE 5/28/2021 Call $40.00,STO,1,$0.22,$21.98
5/24/2021,5/24/2021,5/24/2021,,Gold Fee,GOLD,,,($5.00)
5/21/2021,5/21/2021,5/24/2021,SKLZ,Option Expiration for SKLZ 5/21/2021 Put $13.00,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,GE,Option Expiration for GE 5/21/2021 Call $13.50,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,SKLZ,Option Expiration for SKLZ 5/21/2021 Put $14.50,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,PFE,Option Expiration for PFE 5/21/2021 Call $40.00,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,FSR,Option Expiration for FSR 5/21/2021 Call $13.50,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,LAZR,Option Expiration for LAZR 5/21/2021 Call $24.00,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,QS,Option Expiration for QS 5/21/2021 Put $26.00,OEXP,1,,
5/21/2021,5/21/2021,5/24/2021,F,F 5/21/2021 Call $13.00,OASGN,1,,
5/21/2021,5/21/2021,5/25/2021,F,"Ford Motor
CUSIP: 345370860
1 F Option Assigned",Sell,100,$13.00,"$1,299.98"
5/21/2021,5/21/2021,5/24/2021,QS,QS 5/21/2021 Put $25.00,BTC,1,$0.01,($1.00)
5/21/2021,5/21/2021,5/24/2021,DBX,DBX 5/21/2021 Put $24.50,BTC,1,$0.01,($1.00)
5/20/2021,5/20/2021,5/20/2021,,ACH Deposit,ACH,,,"$3,500.00"
5/18/2021,5/18/2021,5/19/2021,SKLZ,SKLZ 5/21/2021 Put $14.50,STO,1,$0.15,$14.98
5/18/2021,5/18/2021,5/19/2021,QS,QS 5/21/2021 Put $26.00,STO,1,$0.34,$33.98
5/18/2021,5/18/2021,5/19/2021,LAZR,LAZR 5/21/2021 Call $24.00,STO,1,$0.10,$9.98
5/18/2021,5/18/2021,5/19/2021,FSR,FSR 5/21/2021 Call $13.50,STO,1,$0.08,$7.98
5/18/2021,5/18/2021,5/19/2021,PFE,PFE 5/21/2021 Call $40.00,STO,1,$0.27,$26.98
5/18/2021,5/18/2021,5/19/2021,GE,GE 5/21/2021 Call $13.50,STO,1,$0.05,$4.98
5/18/2021,5/18/2021,5/19/2021,F,F 5/21/2021 Call $13.00,STO,1,$0.08,$7.98
5/14/2021,5/14/2021,5/17/2021,FSR,Option Expiration for FSR 5/14/2021 Put $9.00,OEXP,1,,
5/14/2021,5/14/2021,5/17/2021,FSR,Option Expiration for FSR 5/14/2021 Call $14.00,OEXP,1,,
5/14/2021,5/14/2021,5/17/2021,GE,Option Expiration for GE 5/14/2021 Call $14.00,OEXP,1,,
5/14/2021,5/14/2021,5/17/2021,LAZR,Option Expiration for LAZR 5/14/2021 Call $22.00,OEXP,1,,
5/14/2021,5/14/2021,5/17/2021,F,Option Expiration for F 5/14/2021 Call $12.00,OEXP,1,,
5/14/2021,5/14/2021,5/17/2021,PFE,Option Expiration for PFE 5/14/2021 Call $40.50,OEXP,1,,
5/14/2021,5/14/2021,5/18/2021,AAPL,"Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution",Buy,0.021054,$126.34,($2.66)
5/13/2021,5/13/2021,5/13/2021,AAPL,Cash Div: R/D 2021-05-10 P/D 2021-05-13 - 12.093451 shares at 0.22,CDIV,,,$2.66
5/13/2021,5/13/2021,5/14/2021,QS,QS 5/21/2021 Put $25.00,STO,1,$1.08,$107.98
